id,paid_enroll,prv_wk_nbr,prv_wk_min,message,binge,complete
6051,1,4,101,0,0,0
6052,1,2,401,0,1,1
6053,0,2,442,0,1,1
6054,1,4,315,0,1,1
6055,1,4,354,0,1,1
6056,1,3,144,0,0,1
6057,1,4,98,0,1,1
6058,1,4,42,0,0,0
6059,0,3,177,0,1,1
6060,1,4,307,0,1,1
6061,1,5,322,0,1,1
6062,1,3,216,0,1,1
6063,1,3,160,0,1,1
6064,1,1,395,0,1,1
6065,0,5,40,0,0,0
6066,1,5,383,0,1,1
6067,0,5,447,0,1,1
6068,0,4,426,0,1,1
6069,0,4,422,0,1,1
6070,0,2,71,0,0,1
6071,1,7,104,0,1,1
6072,0,3,326,0,1,1
6073,1,1,123,0,1,1
6074,1,2,411,0,1,1
6075,0,4,375,0,1,1
6076,1,2,258,0,1,1
6077,1,2,361,0,1,1
6078,0,4,344,0,1,1
6079,1,4,162,0,1,1
6080,0,5,269,0,1,1
6081,1,5,61,0,0,1
6082,1,4,123,0,1,1
6083,1,2,363,0,1,1
6084,0,1,441,0,1,1
6085,0,2,422,0,1,1
6086,1,5,346,0,1,1
6087,0,2,301,0,1,1
6088,0,3,434,0,1,1
6089,0,4,154,0,1,1
6090,1,2,246,0,1,1
6091,0,5,93,0,0,1
6092,1,3,150,0,0,0
6093,0,3,366,0,1,1
6094,1,5,272,0,1,1
6095,1,3,135,0,1,1
6096,0,2,478,0,1,1
6097,1,4,140,0,0,1
6098,1,3,66,0,1,0
6099,1,1,427,0,1,1
6100,1,2,226,0,1,1
6101,1,3,366,0,1,1
6102,0,2,395,0,1,1
6103,0,2,431,0,1,1
6104,1,3,16,0,0,0
6105,0,7,41,0,0,1
6106,1,2,213,0,1,1
6107,1,3,192,0,1,1
6108,1,3,423,0,1,1
6109,0,5,86,0,0,1
6110,1,4,356,0,1,1
6111,1,5,175,0,1,1
6112,0,4,365,0,1,1
6113,1,4,202,0,1,1
6114,0,2,318,0,1,1
6115,0,5,139,0,1,1
6116,1,2,406,0,1,1
6117,0,2,381,0,1,1
6118,1,2,14,0,0,0
6119,0,4,423,0,1,1
6120,1,7,468,0,1,1
6121,0,7,267,0,1,1
6122,1,4,130,0,1,1
6123,1,3,31,0,0,0
6124,1,1,404,0,1,1
6125,1,5,230,0,1,1
6126,0,5,390,0,1,1
6127,0,4,409,0,1,1
6128,0,4,287,0,1,1
6129,1,4,153,0,0,1
6130,1,5,337,0,1,1
6131,1,1,369,0,1,1
6132,1,5,332,0,1,1
6133,1,2,88,0,0,1
6134,0,2,369,0,1,1
6135,1,4,356,0,1,1
6136,0,4,264,0,1,1
6137,1,4,423,0,1,1
6138,1,5,420,0,1,1
6139,0,3,97,0,1,1
6140,0,5,314,0,1,1
6141,1,3,474,0,1,1
6142,1,3,288,0,1,1
6143,0,5,124,0,1,1
6144,1,5,175,0,1,1
6145,0,4,464,0,1,1
6146,0,3,221,0,1,1
6147,1,4,374,0,1,1
6148,1,5,397,0,1,1
6149,1,2,24,0,1,1
6150,1,2,317,0,1,1
6151,1,4,222,0,1,1
6152,1,4,66,0,1,0
6153,0,4,48,0,0,1
6154,0,1,260,0,1,1
6155,1,4,13,0,0,0
6156,1,5,316,0,1,1
6157,1,4,227,0,1,1
6158,1,2,311,0,1,1
6159,1,4,376,0,1,1
6160,1,2,97,0,1,1
6161,1,5,260,0,1,1
6162,1,4,220,0,1,1
6163,1,2,201,0,1,1
6164,1,3,33,0,0,0
6165,0,2,336,0,1,1
6166,0,4,299,0,1,1
6167,0,7,263,0,1,1
6168,1,2,369,0,1,1
6169,0,2,440,0,1,1
6170,1,4,51,0,0,0
6171,1,4,126,0,1,1
6172,0,5,340,0,1,1
6173,0,5,32,0,0,0
6174,1,4,183,0,1,1
6175,1,3,361,0,1,1
6176,1,4,336,0,1,1
6177,1,5,285,0,1,1
6178,1,4,478,0,1,1
6179,0,1,422,0,1,1
6180,0,1,219,0,1,1
6181,0,4,224,0,1,1
6182,0,3,265,0,1,1
6183,1,3,57,0,0,1
6184,1,4,113,0,1,1
6185,1,5,344,0,1,1
6186,0,4,181,0,1,1
6187,0,3,451,0,1,1
6188,0,4,76,0,0,1
6189,1,3,229,0,1,1
6190,1,2,313,0,1,1
6191,0,5,305,0,1,1
6192,0,2,68,0,0,1
6193,0,2,446,0,1,1
6194,1,3,349,0,1,1
6195,1,4,284,0,1,1
6196,1,1,326,0,1,1
6197,1,7,378,0,1,1
6198,1,1,60,0,1,1
6199,0,3,360,0,1,1
6200,1,4,195,0,1,1
6201,1,4,220,0,1,1
6202,1,7,468,0,1,1
6203,0,4,320,0,1,1
6204,0,5,40,0,0,1
6205,0,2,425,0,1,1
6206,1,5,171,0,1,1
6207,1,4,330,0,1,1
6208,0,3,93,0,1,0
6209,1,4,200,0,1,1
6210,0,5,392,0,1,1
6211,0,4,128,0,1,1
6212,1,5,377,0,1,1
6213,0,2,177,0,1,1
6214,1,3,418,0,1,1
6215,0,5,430,0,1,1
6216,1,2,62,0,0,0
6217,1,3,332,0,1,1
6218,0,4,64,0,1,0
6219,0,4,381,0,1,1
6220,1,5,427,0,1,1
6221,1,4,281,0,1,1
6222,1,3,292,0,1,1
6223,1,3,286,0,1,1
6224,1,5,51,0,0,1
6225,0,4,68,0,0,1
6226,1,1,172,0,1,1
6227,1,2,346,0,1,1
6228,1,4,351,0,1,1
6229,1,7,71,0,0,1
6230,0,3,318,0,1,1
6231,0,3,439,0,1,1
6232,0,5,407,0,1,1
6233,1,4,114,0,1,0
6234,1,5,217,0,1,1
6235,1,2,141,0,1,0
6236,1,7,301,0,1,1
6237,1,2,405,0,1,1
6238,1,4,43,0,0,0
6239,1,5,298,0,1,1
6240,0,3,272,0,1,1
6241,1,3,64,0,0,0
6242,1,5,351,0,1,1
6243,0,3,302,0,1,1
6244,1,2,126,0,0,1
6245,1,2,467,0,1,1
6246,1,2,202,0,1,1
6247,1,3,373,0,1,1
6248,0,2,211,0,1,1
6249,1,4,393,0,1,1
6250,1,4,472,0,1,1
6251,1,4,37,0,0,1
6252,1,2,124,0,1,1
6253,1,5,99,0,0,1
6254,0,5,225,0,1,1
6255,0,4,275,0,1,1
6256,0,4,140,0,0,1
6257,1,5,91,0,0,1
6258,1,4,56,0,0,0
6259,0,4,359,0,1,1
6260,0,5,117,0,1,1
6261,0,3,283,0,1,1
6262,0,3,238,0,1,1
6263,1,2,373,0,1,1
6264,0,2,84,0,0,1
6265,1,2,172,0,1,1
6266,1,3,220,0,1,1
6267,1,2,344,0,1,1
6268,1,5,230,0,1,1
6269,1,4,227,0,1,1
6270,0,3,270,0,1,1
6271,0,3,256,0,1,1
6272,0,7,237,0,1,1
6273,1,5,460,0,1,1
6274,1,4,51,0,0,0
6275,0,3,189,0,1,1
6276,0,2,432,0,1,1
6277,0,4,77,0,1,1
6278,1,5,364,0,1,1
6279,1,2,196,0,1,1
6280,1,7,132,0,1,1
6281,1,5,271,0,1,1
6282,0,3,47,0,0,1
6283,1,3,431,0,1,1
6284,1,4,211,0,1,1
6285,1,4,328,0,1,1
6286,0,5,247,0,1,1
6287,1,4,237,0,1,1
6288,0,3,256,0,1,1
6289,0,5,135,0,0,1
6290,0,5,236,0,1,1
6291,0,1,331,0,1,1
6292,1,2,175,0,1,1
6293,0,7,232,0,1,1
6294,0,4,234,0,1,1
6295,1,3,48,0,1,0
6296,1,4,118,0,1,1
6297,1,5,225,0,1,1
6298,1,3,360,0,1,1
6299,0,5,26,0,0,0
6300,1,2,437,0,1,1
6301,1,3,73,0,0,1
6302,0,3,238,0,1,1
6303,1,3,476,0,1,1
6304,1,3,49,0,0,0
6305,0,1,170,0,1,1
6306,1,7,33,0,0,0
6307,0,2,49,0,0,0
6308,0,2,252,0,1,1
6309,1,4,147,0,1,1
6310,1,5,337,0,1,1
6311,0,3,303,0,1,1
6312,1,2,338,0,1,1
6313,1,2,310,0,1,1
6314,0,2,207,0,1,1
6315,0,3,118,0,0,1
6316,0,2,175,0,1,1
6317,1,5,344,0,1,1
6318,0,4,439,0,1,1
6319,1,4,247,0,1,1
6320,1,2,17,0,0,0
6321,0,2,475,0,1,1
6322,0,4,215,0,1,1
6323,1,3,197,0,1,1
6324,1,2,325,0,1,1
6325,0,4,399,0,1,1
6326,1,4,62,0,1,1
6327,1,5,314,0,1,1
6328,1,3,357,0,1,1
6329,0,1,245,0,1,1
6330,0,5,59,0,0,0
6331,1,2,456,0,1,1
6332,1,4,90,0,1,0
6333,1,2,240,0,1,1
6334,1,5,412,0,1,1
6335,1,5,59,0,0,0
6336,0,4,335,0,1,1
6337,1,1,228,0,1,1
6338,1,4,140,0,1,1
6339,0,5,68,0,0,0
6340,0,4,95,0,1,1
6341,0,2,386,0,1,1
6342,1,2,308,0,1,1
6343,0,3,404,0,1,1
6344,1,3,16,0,0,1
6345,1,3,76,0,0,1
6346,1,1,18,0,0,0
6347,0,4,430,0,1,1
6348,0,2,396,0,1,1
6349,0,4,62,0,0,1
6350,1,4,54,0,0,1
6351,0,3,98,0,1,1
6352,1,2,275,0,1,1
6353,1,1,76,0,0,1
6354,0,4,195,0,1,1
6355,1,3,170,0,1,1
6356,1,4,454,0,1,1
6357,1,4,475,0,1,1
6358,0,4,415,0,1,1
6359,0,4,334,0,1,1
6360,0,4,474,0,1,1
6361,1,4,166,0,1,1
6362,0,2,119,0,0,1
6363,1,2,335,0,1,1
6364,0,3,132,0,1,1
6365,0,2,133,0,1,0
6366,1,3,250,0,1,1
6367,0,3,92,0,1,1
6368,0,4,86,0,1,1
6369,1,2,17,0,0,0
6370,1,3,182,0,1,1
6371,0,5,129,0,1,1
6372,1,5,175,0,1,1
6373,0,3,380,0,1,1
6374,0,1,241,0,1,1
6375,0,5,255,0,1,1
6376,1,2,349,0,1,1
6377,1,3,374,0,1,1
6378,0,2,20,0,0,0
6379,0,1,14,0,0,0
6380,1,2,127,0,1,1
6381,1,5,473,0,1,1
6382,0,5,105,0,1,1
6383,1,3,293,0,1,1
6384,1,5,41,0,0,0
6385,1,3,337,0,1,1
6386,1,3,256,0,1,1
6387,1,4,119,0,1,1
6388,1,2,76,0,1,1
6389,0,2,294,0,1,1
6390,1,4,402,0,1,1
6391,1,4,417,0,1,1
6392,1,3,424,0,1,1
6393,0,7,65,0,1,1
6394,0,2,241,0,1,1
6395,1,5,300,0,1,1
6396,1,2,146,0,1,1
6397,1,3,310,0,1,1
6398,1,3,203,0,1,1
6399,1,2,136,0,1,1
6400,0,1,33,0,0,1
6401,1,2,123,0,1,1
6402,1,5,162,0,1,1
6403,1,2,151,0,1,1
6404,0,5,368,0,1,1
6405,1,3,214,0,1,1
6406,1,4,333,0,1,1
6407,1,1,171,0,1,1
6408,1,3,467,0,1,1
6409,1,5,164,0,1,1
6410,0,5,408,0,1,1
6411,0,4,165,0,1,1
6412,0,2,449,0,1,1
6413,0,2,69,0,0,0
6414,1,4,313,0,1,1
6415,1,4,450,0,1,1
6416,0,4,403,0,1,1
6417,0,3,184,0,1,1
6418,0,5,417,0,1,1
6419,1,4,448,0,1,1
6420,1,3,216,0,1,1
6421,1,4,433,0,1,1
6422,0,4,120,0,1,1
6423,1,3,321,0,1,1
6424,1,5,374,0,1,1
6425,1,3,190,0,1,1
6426,1,4,244,0,1,1
6427,1,5,216,0,1,1
6428,1,5,139,0,1,1
6429,0,7,236,0,1,1
6430,1,2,422,0,1,1
6431,1,4,99,0,1,0
6432,1,7,110,0,0,1
6433,1,2,212,0,1,1
6434,0,3,386,0,1,1
6435,1,3,106,0,1,1
6436,1,2,374,0,1,1
6437,1,3,373,0,1,1
6438,0,2,370,0,1,1
6439,0,4,186,0,1,1
6440,1,5,144,0,0,1
6441,1,5,35,0,0,0
6442,0,4,257,0,1,1
6443,1,5,77,0,1,1
6444,1,3,170,0,1,1
6445,1,3,66,0,0,0
6446,0,4,53,0,1,1
6447,0,2,233,0,1,1
6448,1,2,90,0,0,0
6449,1,3,285,0,1,1
6450,0,5,349,0,1,1
6451,1,4,205,0,1,1
6452,0,5,134,0,1,1
6453,1,1,324,0,1,1
6454,1,3,207,0,1,1
6455,0,2,191,0,1,1
6456,1,2,245,0,1,1
6457,1,2,422,0,1,1
6458,1,5,157,0,0,1
6459,1,5,351,0,1,1
6460,0,7,338,0,1,1
6461,0,3,313,0,1,1
6462,1,3,181,0,1,1
6463,0,5,99,0,1,1
6464,1,4,148,0,1,1
6465,1,2,275,0,1,1
6466,0,4,145,0,0,1
6467,1,2,370,0,1,1
6468,1,2,305,0,1,1
6469,1,5,265,0,1,1
6470,1,4,172,0,1,1
6471,1,4,212,0,1,1
6472,1,3,48,0,1,1
6473,1,2,79,0,0,0
6474,1,2,319,0,1,1
6475,1,3,399,0,1,1
6476,0,2,42,0,0,1
6477,0,5,56,0,0,1
6478,0,2,17,0,0,0
6479,1,1,472,0,1,1
6480,1,4,22,0,0,1
6481,0,4,383,0,1,1
6482,0,1,59,0,0,1
6483,1,2,33,0,0,1
6484,1,2,478,0,1,1
6485,1,4,113,0,0,1
6486,1,5,217,0,1,1
6487,0,3,77,0,0,1
6488,0,4,415,0,1,1
6489,0,5,282,0,1,1
6490,0,7,413,0,1,1
6491,0,1,449,0,1,1
6492,1,4,156,0,0,1
6493,0,2,451,0,1,1
6494,1,2,76,0,0,1
6495,0,7,238,0,1,1
6496,0,3,335,0,1,1
6497,0,4,255,0,1,1
6498,0,5,312,0,1,1
6499,0,3,353,0,1,1
6500,0,5,469,0,1,1
6501,1,2,320,0,1,1
6502,0,4,430,0,1,1
6503,0,4,209,0,1,1
6504,0,4,344,0,1,1
6505,1,4,300,0,1,1
6506,0,2,147,0,1,1
6507,0,7,50,0,0,0
6508,1,4,82,0,1,0
6509,1,1,74,0,0,1
6510,1,5,400,0,1,1
6511,1,5,123,0,0,1
6512,0,5,348,0,1,1
6513,0,3,469,0,1,1
6514,1,3,31,0,0,0
6515,0,4,182,0,1,1
6516,1,4,134,0,1,1
6517,0,3,363,0,1,1
6518,0,5,271,0,1,1
6519,1,3,298,0,1,1
6520,1,3,384,0,1,1
6521,0,3,295,0,1,1
6522,0,2,425,0,1,1
6523,1,4,163,0,1,1
6524,0,5,88,0,0,1
6525,1,5,86,0,0,0
6526,0,5,297,0,1,1
6527,1,3,177,0,1,1
6528,0,5,151,0,1,1
6529,1,4,168,0,1,1
6530,0,2,52,0,0,1
6531,0,3,358,0,1,1
6532,1,2,16,0,0,0
6533,1,2,99,0,0,1
6534,0,3,381,0,1,1
6535,1,5,228,0,1,1
6536,0,4,296,0,1,1
6537,1,5,410,0,1,1
6538,1,3,436,0,1,1
6539,1,1,107,0,0,1
6540,0,4,46,0,0,1
6541,1,3,423,0,1,1
6542,0,2,47,0,0,0
6543,1,5,97,0,0,0
6544,1,4,232,0,1,1
6545,1,4,18,0,0,0
6546,1,3,285,0,1,1
6547,1,3,349,0,1,1
6548,0,3,252,0,1,1
6549,0,4,318,0,1,1
6550,0,2,396,0,1,1
6551,1,4,462,0,1,1
6552,0,2,143,0,0,1
6553,0,2,67,0,0,0
6554,1,4,48,0,0,1
6555,1,3,337,0,1,1
6556,0,4,412,0,1,1
6557,1,4,61,0,1,0
6558,1,4,371,0,1,1
6559,0,3,453,0,1,1
6560,1,5,363,0,1,1
6561,0,4,181,0,1,1
6562,1,1,297,0,1,1
6563,1,3,415,0,1,1
6564,1,4,395,0,1,1
6565,1,2,323,0,1,1
6566,1,1,98,0,0,1
6567,0,3,109,0,1,1
6568,1,4,364,0,1,1
6569,0,2,390,0,1,1
6570,1,4,15,0,0,0
6571,1,4,135,0,0,1
6572,1,4,64,0,0,1
6573,0,3,196,0,1,1
6574,0,4,147,0,1,1
6575,0,2,205,0,1,1
6576,1,4,127,0,1,1
6577,1,3,363,0,1,1
6578,0,2,169,0,1,1
6579,0,4,478,0,1,1
6580,0,4,336,0,1,1
6581,0,3,160,0,1,1
6582,1,7,162,0,1,1
6583,1,3,17,0,0,1
6584,1,7,463,0,1,1
6585,0,4,380,0,1,1
6586,0,4,375,0,1,1
6587,1,3,88,0,0,1
6588,0,5,121,0,1,1
6589,0,3,389,0,1,1
6590,1,2,116,0,0,1
6591,0,5,217,0,1,1
6592,1,4,115,0,1,1
6593,1,4,441,0,1,1
6594,0,5,427,0,1,1
6595,0,7,117,0,1,1
6596,1,4,134,0,0,1
6597,1,3,369,0,1,1
6598,0,4,289,0,1,1
6599,0,2,205,0,1,1
6600,0,5,62,0,0,1
6601,0,3,91,0,1,1
6602,1,5,212,0,1,1
6603,0,5,347,0,1,1
6604,1,1,94,0,1,1
6605,0,4,355,0,1,1
6606,1,2,440,0,1,1
6607,1,4,73,0,0,1
6608,1,4,377,0,1,1
6609,1,2,281,0,1,1
6610,1,3,478,0,1,1
6611,0,4,217,0,1,1
6612,1,4,150,0,1,1
6613,0,5,327,0,1,1
6614,0,4,182,0,1,1
6615,1,1,427,0,1,1
6616,1,3,154,0,1,1
6617,1,4,266,0,1,1
6618,1,3,166,0,1,1
6619,1,5,90,0,0,1
6620,1,2,97,0,1,1
6621,0,3,232,0,1,1
6622,1,3,177,0,1,1
6623,1,2,345,0,1,1
6624,1,4,244,0,1,1
6625,0,3,290,0,1,1
6626,1,2,250,0,1,1
6627,0,4,194,0,1,1
6628,0,4,144,0,1,1
6629,1,5,473,0,1,1
6630,0,3,48,0,0,0
6631,1,3,322,0,1,1
6632,1,2,273,0,1,1
6633,1,3,150,0,1,1
6634,1,2,28,0,0,0
6635,1,1,420,0,1,1
6636,0,7,261,0,1,1
6637,1,2,223,0,1,1
6638,0,3,206,0,1,1
6639,1,2,344,0,1,1
6640,1,7,249,0,1,1
6641,1,3,379,0,1,1
6642,0,4,238,0,1,1
6643,1,5,97,0,0,1
6644,0,5,428,0,1,1
6645,0,4,112,0,1,1
6646,1,3,204,0,1,1
6647,1,5,430,0,1,1
6648,1,5,142,0,1,1
6649,0,2,412,0,1,1
6650,0,5,418,0,1,1
6651,0,2,393,0,1,1
6652,0,4,371,0,1,1
6653,1,4,170,0,0,1
6654,0,4,193,0,1,1
6655,0,3,372,0,1,1
6656,0,3,319,0,1,1
6657,1,2,302,0,1,1
6658,0,2,50,0,0,0
6659,0,2,415,0,1,1
6660,1,3,102,0,1,1
6661,1,4,434,0,1,1
6662,1,2,191,0,1,1
6663,0,1,352,0,1,1
6664,0,2,208,0,1,1
6665,0,4,23,0,0,0
6666,0,2,194,0,1,1
6667,1,4,28,0,0,1
6668,1,5,297,0,1,1
6669,1,7,419,0,1,1
6670,1,4,74,0,1,1
6671,1,7,78,0,0,1
6672,1,4,159,0,1,1
6673,0,2,162,0,1,1
6674,0,4,259,0,1,1
6675,1,2,470,0,1,1
6676,0,3,169,0,1,0
6677,0,2,71,0,0,1
6678,0,4,405,0,1,1
6679,0,4,98,0,1,1
6680,0,5,357,0,1,1
6681,0,2,246,0,1,1
6682,1,4,447,0,1,1
6683,0,4,328,0,1,1
6684,0,5,388,0,1,1
6685,0,3,122,0,0,1
6686,0,5,175,0,1,1
6687,1,2,342,0,1,1
6688,1,2,320,0,1,1
6689,1,2,199,0,1,1
6690,0,2,184,0,1,1
6691,0,3,93,0,1,1
6692,0,3,234,0,1,1
6693,1,4,267,0,1,1
6694,0,4,55,0,0,0
6695,1,3,347,0,1,1
6696,0,3,454,0,1,1
6697,1,4,471,0,1,1
6698,1,4,388,0,1,1
6699,1,3,270,0,1,1
6700,0,3,32,0,0,0
6701,1,5,182,0,1,1
6702,0,4,184,0,1,1
6703,1,3,32,0,0,0
6704,1,2,67,0,1,0
6705,1,3,125,0,0,1
6706,0,2,125,0,1,1
6707,1,2,349,0,1,1
6708,0,1,296,0,1,1
6709,0,4,435,0,1,1
6710,1,5,289,0,1,1
6711,1,5,63,0,0,1
6712,1,7,334,0,1,1
6713,0,3,241,0,1,1
6714,1,5,133,0,1,1
6715,1,3,381,0,1,1
6716,1,2,398,0,1,1
6717,1,3,223,0,1,1
6718,1,5,468,0,1,1
6719,0,3,45,0,1,0
6720,0,5,132,0,1,1
6721,0,2,209,0,1,1
6722,1,5,424,0,1,1
6723,0,3,33,0,0,1
6724,1,3,362,0,1,1
6725,1,2,281,0,1,1
6726,0,3,230,0,1,1
6727,1,3,144,0,1,1
6728,0,1,295,0,1,1
6729,0,2,302,0,1,1
6730,1,5,367,0,1,1
6731,0,4,31,0,1,0
6732,1,3,290,0,1,1
6733,1,4,324,0,1,1
6734,1,1,230,0,1,1
6735,0,4,451,0,1,1
6736,0,3,385,0,1,1
6737,1,3,254,0,1,1
6738,1,5,181,0,1,1
6739,1,2,378,0,1,1
6740,1,3,136,0,1,1
6741,1,3,456,0,1,1
6742,1,5,393,0,1,1
6743,0,4,16,0,0,0
6744,1,7,100,0,0,1
6745,1,2,333,0,1,1
6746,0,5,52,0,0,0
6747,1,2,79,0,1,0
6748,0,3,265,0,1,1
6749,0,4,409,0,1,1
6750,1,4,60,0,0,0
6751,0,7,84,0,1,1
6752,1,3,362,0,1,1
6753,1,4,417,0,1,1
6754,1,5,16,0,0,0
6755,1,3,451,0,1,1
6756,1,2,339,0,1,1
6757,1,2,274,0,1,1
6758,1,3,191,0,1,1
6759,1,1,305,0,1,1
6760,1,2,372,0,1,1
6761,1,5,430,0,1,1
6762,1,1,221,0,1,1
6763,0,2,321,0,1,1
6764,1,2,16,0,0,0
6765,1,4,42,0,0,0
6766,1,3,116,0,1,1
6767,1,2,408,0,1,1
6768,0,5,332,0,1,1
6769,1,5,39,0,0,0
6770,1,4,404,0,1,1
6771,1,2,133,0,1,1
6772,0,5,241,0,1,1
6773,0,4,287,0,1,1
6774,1,5,369,0,1,1
6775,0,5,149,0,0,1
6776,1,4,221,0,1,1
6777,0,5,200,0,1,1
6778,1,3,464,0,1,1
6779,1,1,296,0,1,1
6780,1,4,434,0,1,1
6781,1,3,76,0,0,1
6782,0,4,366,0,1,1
6783,0,4,390,0,1,1
6784,1,4,40,0,0,0
6785,1,5,469,0,1,1
6786,1,4,114,0,1,1
6787,1,4,264,0,1,1
6788,0,4,447,0,1,1
6789,1,4,301,0,1,1
6790,1,1,21,0,0,0
6791,1,3,251,0,1,1
6792,1,3,236,0,1,1
6793,1,3,428,0,1,1
6794,1,5,454,0,1,1
6795,1,3,327,0,1,1
6796,1,2,231,0,1,1
6797,0,3,444,0,1,1
6798,1,5,321,0,1,1
6799,1,5,59,0,0,0
6800,1,3,366,0,1,1
6801,0,2,37,0,0,0
6802,1,3,372,0,1,1
6803,1,2,354,0,1,1
6804,0,3,210,0,1,1
6805,1,4,112,0,1,1
6806,1,2,203,0,1,1
6807,0,7,268,0,1,1
6808,0,7,326,0,1,1
6809,1,3,418,0,1,1
6810,1,5,31,0,0,0
6811,0,3,462,0,1,1
6812,1,2,160,0,1,1
6813,0,4,436,0,1,1
6814,0,1,116,0,1,1
6815,1,4,444,0,1,1
6816,1,3,179,0,1,1
6817,1,3,14,0,0,0
6818,1,2,400,0,1,1
6819,1,3,470,0,1,1
6820,0,5,191,0,1,1
6821,1,5,234,0,1,1
6822,0,4,387,0,1,1
6823,1,4,195,0,1,1
6824,0,5,475,0,1,1
6825,1,2,264,0,1,1
6826,0,1,91,0,0,1
6827,1,4,57,0,0,1
6828,0,2,477,0,1,1
6829,1,3,12,0,0,0
6830,1,3,62,0,1,0
6831,1,1,146,0,1,1
6832,1,2,195,0,1,1
6833,1,2,417,0,1,1
6834,0,5,78,0,0,0
6835,1,7,146,0,1,1
6836,1,2,246,0,1,1
6837,0,4,412,0,1,1
6838,0,5,335,0,1,1
6839,0,2,264,0,1,1
6840,0,3,315,0,1,1
6841,1,5,317,0,1,1
6842,1,5,426,0,1,1
6843,1,5,87,0,0,1
6844,1,1,218,0,1,1
6845,1,5,116,0,1,0
6846,1,5,197,0,1,1
6847,1,5,317,0,1,1
6848,0,7,81,0,0,1
6849,1,3,228,0,1,1
6850,1,4,108,0,1,1
6851,0,4,345,0,1,1
6852,0,3,283,0,1,1
6853,1,2,354,0,1,1
6854,1,3,123,0,0,1
6855,1,3,144,0,1,1
6856,1,5,465,0,1,1
6857,1,4,314,0,1,1
6858,0,1,416,0,1,1
6859,0,5,373,0,1,1
6860,1,5,234,0,1,1
6861,0,4,36,0,0,0
6862,1,7,92,0,0,1
6863,1,3,376,0,1,1
6864,1,2,418,0,1,1
6865,1,7,361,0,1,1
6866,1,5,16,0,0,1
6867,1,4,465,0,1,1
6868,1,2,119,0,1,1
6869,1,3,61,0,0,1
6870,1,5,466,0,1,1
6871,0,7,280,0,1,1
6872,1,5,82,0,0,0
6873,1,2,246,0,1,1
6874,1,7,100,0,1,1
6875,1,7,168,0,1,1
6876,1,4,60,0,0,0
6877,0,5,161,0,1,1
6878,1,2,104,0,0,1
6879,1,4,414,0,1,1
6880,0,2,269,0,1,1
6881,0,1,102,0,1,1
6882,1,4,143,0,1,1
6883,0,1,414,0,1,1
6884,1,4,226,0,1,1
6885,1,3,243,0,1,1
6886,1,5,388,0,1,1
6887,1,2,344,0,1,1
6888,0,3,219,0,1,1
6889,1,5,207,0,1,1
6890,1,1,354,0,1,1
6891,0,2,324,0,1,1
6892,0,3,434,0,1,1
6893,1,5,379,0,1,1
6894,0,1,161,0,1,1
6895,1,5,219,0,1,1
6896,0,4,367,0,1,1
6897,1,4,399,0,1,1
6898,1,5,305,0,1,1
6899,1,5,52,0,0,0
6900,1,5,114,0,1,1
6901,0,4,335,0,1,1
6902,0,4,253,0,1,1
6903,1,4,315,0,1,1
6904,1,3,357,0,1,1
6905,1,1,300,0,1,1
6906,1,3,250,0,1,1
6907,0,4,25,0,0,0
6908,0,5,285,0,1,1
6909,1,4,414,0,1,1
6910,1,3,338,0,1,1
6911,1,2,319,0,1,1
6912,0,5,329,0,1,1
6913,0,3,11,0,0,0
6914,1,4,480,0,1,1
6915,1,3,328,0,1,1
6916,1,2,415,0,1,1
6917,1,3,172,0,1,1
6918,1,2,159,0,1,1
6919,1,3,370,0,1,1
6920,1,2,459,0,1,1
6921,1,4,20,0,0,0
6922,1,5,212,0,1,1
6923,0,3,451,0,1,1
6924,1,4,274,0,1,1
6925,0,2,282,0,1,1
6926,1,3,404,0,1,1
6927,1,2,281,0,1,1
6928,0,4,29,0,0,0
6929,1,7,326,0,1,1
6930,1,3,182,0,1,1
6931,1,5,241,0,1,1
6932,0,2,467,0,1,1
6933,1,4,103,0,0,1
6934,0,5,377,0,1,1
6935,0,2,428,0,1,1
6936,1,4,340,0,1,1
6937,1,5,461,0,1,1
6938,1,2,325,0,1,1
6939,0,7,63,0,1,0
6940,1,3,299,0,1,1
6941,0,5,211,0,1,1
6942,1,2,100,0,0,0
6943,1,5,86,0,1,0
6944,1,2,126,0,1,0
6945,0,3,87,0,1,0
6946,0,2,420,0,1,1
6947,0,3,99,0,0,1
6948,0,3,455,0,1,1
6949,1,5,479,0,1,1
6950,1,5,362,0,1,1
6951,0,5,361,0,1,1
6952,0,2,243,0,1,1
6953,1,4,34,0,1,0
6954,1,2,272,0,1,1
6955,0,2,81,0,0,1
6956,1,7,127,0,0,1
6957,0,2,414,0,1,1
6958,1,2,60,0,0,0
6959,1,2,278,0,1,1
6960,0,2,80,0,0,1
6961,1,4,416,0,1,1
6962,1,4,425,0,1,1
6963,1,2,95,0,1,0
6964,0,2,287,0,1,1
6965,0,3,228,0,1,1
6966,0,2,451,0,1,1
6967,0,4,278,0,1,1
6968,0,2,461,0,1,1
6969,1,5,63,0,0,1
6970,0,3,350,0,1,1
6971,1,2,271,0,1,1
6972,1,5,35,0,0,1
6973,1,3,443,0,1,1
6974,0,2,82,0,0,1
6975,1,2,187,0,1,1
6976,1,3,338,0,1,1
6977,1,4,34,0,0,0
6978,1,5,329,0,1,1
6979,0,5,254,0,1,1
6980,0,4,332,0,1,1
6981,0,5,470,0,1,1
